Date/Time,Facility,Fans,Cooling,InteriorLights,InteriorEquipment
2004-01-10 19:00:00,385.1787812,37.42464597,103.0064439,77.1229657,86.2600436
2004-01-10 20:00:00,394.1603073,37.35788382,104.9095065,102.6470511,80.16631839
2004-01-10 21:00:00,419.3115899,37.34084141,104.3779394,115.4090937,92.71929971
2004-01-10 22:00:00,395.5869466,37.34500295,103.7540199,102.6470511,94.13406354
2004-01-10 23:00:00,325.7388724,37.35114369,100.2446585,77.1229657,65.87145206
2004-01-10 00:00:00,230.9345726,37.35563884,73.64298524,38.28612804,48.41993689
2004-01-11 01:00:00,176.9686077,32.75905583,62.46969538,25.52408536,30.61066878
2004-01-11 02:00:00,160.9471379,32.75905583,53.82738437,19.41841883,29.36490972
2004-01-11 03:00:00,151.3556716,32.75905583,52.15382878,12.76204268,28.11915066
2004-01-11 04:00:00,148.2815433,32.75905583,49.09413384,12.76204268,28.11915066
2004-01-11 05:00:00,151.1089144,32.75905583,45.39773097,12.76204268,28.11915066
2004-01-11 06:00:00,184.2151668,32.75905583,50.90214067,25.52408536,30.61066878
2004-01-11 07:00:00,313.6152769,35.65838794,79.58323638,51.04817071,78.1489453
2004-01-11 08:00:00,385.4335642,37.34024177,102.8803079,64.36092303,109.7086236
2004-01-11 09:00:00,338.3191122,37.33694864,103.8530589,51.04817071,80.7689616
2004-01-11 10:00:00,308.6209299,37.94524009,102.1757983,51.04817071,71.0224616
2004-01-11 11:00:00,258.5664796,38.03109929,100.6435044,32.18046151,65.72446216
2004-01-11 12:00:00,261.7380293,38.08035514,103.2243161,32.18046151,65.72446216
2004-01-11 13:00:00,257.5817519,38.13671886,99.4547193,32.18046151,65.72446216
2004-01-11 14:00:00,245.548631,38.25744329,96.29018255,32.18046151,55.97796216
2004-01-11 15:00:00,248.1439297,38.21431604,99.2126315,32.18046151,55.97796216
2004-01-11 16:00:00,249.2499209,38.20731685,100.9217142,32.18046151,55.97796216
2004-01-11 17:00:00,279.4383664,37.90226611,102.5435606,32.18046151,60.91146216
2004-01-11 18:00:00,329.2001995,37.35400331,101.0711273,32.18046151,77.53973019
2004-01-11 19:00:00,386.6985432,37.3896386,104.110508,77.1229657,86.2600436
2004-01-11 20:00:00,395.4028885,37.33805631,105.3858743,102.6470511,80.16631839
2004-01-11 21:00:00,420.0704056,37.33694864,104.9298918,115.4090937,92.71929971
2004-01-11 22:00:00,395.5756692,37.35829507,103.9849964,102.6470511,94.13406354
2004-01-11 23:00:00,323.1637438,37.40542093,98.16846117,77.1229657,65.87145206
2004-01-11 00:00:00,227.1554062,37.37396208,70.38774904,38.28612804,48.41993689
2004-01-12 01:00:00,174.1021922,32.75905583,59.6403582,25.52408536,30.61066878
2004-01-12 02:00:00,160.3179358,32.75905583,53.23480763,19.41841883,29.36490972
2004-01-12 03:00:00,149.8011424,32.75905583,50.64717836,12.76204268,28.11915066
2004-01-12 04:00:00,147.2582011,32.75905583,48.12298802,12.76204268,28.11915066
2004-01-12 05:00:00,153.3790151,32.75905583,47.67913365,12.76204268,28.11915066
2004-01-12 06:00:00,186.6602714,32.75905583,53.36033875,25.52408536,30.61066878
2004-01-12 07:00:00,314.2811439,36.11617723,79.85657907,51.04817071,78.1489453
2004-01-12 08:00:00,384.9589758,37.34205555,102.546306,64.36092303,109.7086236
2004-01-12 09:00:00,337.8465971,37.3402462,103.7160645,51.04817071,80.7689616
2004-01-12 10:00:00,309.1024454,37.92902656,102.6210677,51.04817071,71.0224616
2004-01-12 11:00:00,258.2666315,38.0188409,100.4922215,32.18046151,65.72446216
2004-01-12 12:00:00,257.7067849,38.09268528,99.12039275,32.18046151,65.72446216
2004-01-12 13:00:00,256.5447776,38.23455096,98.43312494,32.18046151,65.72446216
2004-01-12 14:00:00,246.8547795,38.27755366,98.39508421,32.18046151,55.97796216
2004-01-12 15:00:00,246.8678344,38.22880341,98.47144858,32.18046151,55.97796216
2004-01-12 16:00:00,247.9717025,38.2072266,99.71210958,32.18046151,55.97796216
2004-01-12 17:00:00,280.6863877,37.89843978,103.8754761,32.18046151,60.91146216
2004-01-12 18:00:00,333.785486,37.36130625,105.7901968,32.18046151,77.53973019
2004-01-12 19:00:00,386.8050833,37.40166503,104.7624528,77.1229657,86.2600436
2004-01-12 20:00:00,394.624263,37.34226331,105.072091,102.6470511,80.16631839
2004-01-12 21:00:00,420.0359437,37.33694864,104.8290688,115.4090937,92.71929971
2004-01-12 22:00:00,396.0076545,37.35469521,104.0051712,102.6470511,94.13406354
2004-01-12 23:00:00,326.5461772,37.42890702,101.542421,77.1229657,65.87145206
2004-01-12 00:00:00,233.2122424,37.3932628,76.65061787,38.28612804,48.41993689
2004-01-13 01:00:00,178.3472425,32.75905583,63.87787335,25.52408536,30.61066878
2004-01-13 02:00:00,160.3174412,32.75905583,53.2563029,19.41841883,29.36490972
2004-01-13 03:00:00,147.4977411,32.75905583,48.38065413,12.76204268,28.11915066
2004-01-13 04:00:00,146.3924017,32.75905583,47.2787242,12.76204268,28.11915066
2004-01-13 05:00:00,154.5173108,32.75905583,48.19732361,12.76204268,28.11915066
2004-01-13 06:00:00,190.3520226,32.75905583,56.39286869,25.52408536,30.61066878
2004-01-13 07:00:00,320.6624049,36.42137008,85.1752624,51.04817071,78.1489453
2004-01-13 08:00:00,386.9183794,37.35488837,103.5515695,64.36092303,109.7086236
2004-01-13 09:00:00,318.1402842,37.33694864,83.13963779,51.04817071,80.7689616
2004-01-13 10:00:00,279.5831699,37.91622168,73.27191404,51.04817071,71.0224616
2004-01-13 11:00:00,223.9148592,38.01020589,66.49731789,32.18046151,65.72446216
2004-01-13 12:00:00,260.5829476,38.06196329,102.3686027,32.18046151,65.72446216
2004-01-13 13:00:00,259.3269037,38.10242581,101.6681724,32.18046151,65.72446216
2004-01-13 14:00:00,248.4407244,38.13552505,100.3373213,32.18046151,55.97796216
2004-01-13 15:00:00,247.9012971,38.16392758,99.71975848,32.18046151,55.97796216
2004-01-13 16:00:00,248.9020069,38.18802942,100.780447,32.18046151,55.97796216
2004-01-13 17:00:00,276.1392342,37.88517764,99.41888277,32.18046151,60.91146216
2004-01-13 18:00:00,322.4802831,37.337665,94.59137059,32.18046151,77.53973019
2004-01-13 19:00:00,385.1882618,37.36901683,102.9168667,77.1229657,86.2600436
2004-01-13 20:00:00,386.1509894,37.33694864,96.43072114,102.6470511,80.16631839
2004-01-13 21:00:00,414.5164536,37.33694864,99.4316917,115.4090937,92.71929971
2004-01-13 22:00:00,395.8097494,37.33694864,104.2072893,102.6470511,94.13406354
2004-01-13 23:00:00,312.6939555,37.33959328,87.38991215,77.1229657,65.87145206
2004-01-13 00:00:00,215.9506706,37.33694864,58.79156871,38.28612804,48.41993689
2004-01-14 01:00:00,165.2555615,32.75905583,48.72477548,27.72692389,30.61066878
2004-01-14 02:00:00,159.8140835,32.75905583,43.26420141,27.72692389,30.61066878
2004-01-14 03:00:00,138.340961,32.75905583,39.28948709,12.76204268,28.11915066
2004-01-14 04:00:00,135.0745075,32.75905583,36.05223408,12.76204268,28.11915066
2004-01-14 05:00:00,140.8654669,32.75905583,35.28885502,12.76204268,28.11915066
