time,WQI,temperature,pH,oxygen,Conductivity,Turbidity,Permanganate,AmmoniaNitrogen,phosphorus,nitrogen
2021/05/03 4:00,1.238066667,26.43,6.61,8.24,181.19,8.91,6.08,0.09,0.092,2.979
2021/05/03 8:00,1.2012,26.9,6.9,8.02,183.31,8.76,6,0.065,0.095,2.862
2021/05/03 12:00,1.169266667,26.91,6.79,6.58,184.33,7.99,6.26,0.108,0.096,2.899
2021/05/03 16:00,1.182333333,27.03,6.77,7.04,180.51,9.52,6.25,0.076,0.096,2.906
2021/05/03 20:00,1.198933333,26.67,6.87,7.78,182.18,9.62,6.37,0.058,0.097,2.834
2021/05/04 0:00,1.184133333,26.67,6.44,7.41,179.95,9.56,6.37,0.058,0.097,2.834
2021/05/04 4:00,1.111733333,26.55,6.51,6.36,183.07,8.9,6.1,0.052,0.091,2.763
2021/05/04 8:00,1.1374,26.91,6.67,6.26,168.28,8.38,6.03,0.039,0.088,2.951
2021/05/04 12:00,1.1034,27.39,6.77,6.58,185.21,9.12,6.27,0.029,0.096,2.647
2021/05/04 16:00,1.1714,27.63,6.77,7.48,164.84,9.88,6.42,0.026,0.093,2.8
2021/05/04 20:00,1.2634,27.39,7.02,10.54,180.6,10.15,6.48,0.025,0.1,2.604
2021/05/05 0:00,1.165,27.39,6.89,8.08,185.86,9.34,6.48,0.025,0.1,2.604
2021/05/05 4:00,1.178466667,27.53,6.52,9.23,183.57,11.79,6.53,0.025,0.093,2.468
2021/05/05 8:00,1.113,27.36,6.79,6.86,178.73,13.1,6,0.025,0.096,2.688
2021/05/05 12:00,1.1686,28.12,6.85,8.61,171.43,13.04,6.48,0.025,0.104,2.496
2021/05/05 16:00,1.247666667,28,6.99,10.14,173.25,12.05,7.1,0.025,0.114,2.432
2021/05/05 20:00,1.1018,27.64,6.86,7.85,177.43,10.31,6.27,0.025,0.097,2.384
2021/05/06 0:00,1.058266667,27.64,6.84,7.37,185.79,9.62,5.96,0.025,0.094,2.329
2021/05/06 4:00,0.930466667,27.39,6.35,6.64,205.24,6.95,4.64,0.034,0.069,2.172
2021/05/06 8:00,0.9968,27.4,6.72,5.7,188.86,8.11,5.55,0.04,0.091,2.424
2021/05/06 12:00,1.1926,28.56,6.89,8.68,172.77,8.79,6.24,0.025,0.111,2.607
2021/05/06 16:00,1.139133333,28,6.93,8.31,175.35,8.51,6.49,0.025,0.101,2.422
2021/05/06 20:00,1.1614,28.12,7.35,8.51,192.2,7.03,6.15,0.025,0.096,2.575
2021/05/07 0:00,0.8812,28.07,5.7,7.55,242.26,2.14,2.7,0.039,0.042,2.197
2021/05/07 4:00,1.000666667,27.88,6.26,6.97,222.2,5.52,5,0.036,0.071,2.385
2021/05/07 8:00,1.088066667,28,6.91,6.19,197.37,5.9,5.81,0.045,0.096,2.709
2021/05/07 12:00,1.180666667,28.6,7.01,7.52,192.74,5.78,6.38,0.025,0.105,2.786
2021/05/07 16:00,1.382133333,29.09,7.33,9.57,190.94,8.38,7.87,0.025,0.132,3
2021/05/07 20:00,1.2708,28.73,7.32,9.06,190.43,6.93,6.48,0.025,0.108,2.897
2021/05/08 0:00,1.126733333,28.61,6.46,8.51,217.94,5.7,5.02,0.028,0.081,2.662
2021/05/08 4:00,1.154533333,28.61,6.7,8.85,209.04,5.85,5.38,0.025,0.089,2.636
2021/05/08 8:00,1.2282,28.97,7.26,8.8,190.07,5.78,6.42,0.025,0.104,2.766
2021/05/08 12:00,1.4784,30.8,8.36,13.71,187.28,7.26,7.2,0.025,0.123,2.81
2021/05/08 16:00,1.5142,31.16,8.81,14.48,190.3,7.52,7.83,0.025,0.125,2.72
2021/05/08 20:00,1.334133333,29.82,8.29,11.51,195.89,6.78,6.88,0.025,0.113,2.632
2021/05/09 0:00,1.223466667,29.46,7.04,11.23,212.77,5.94,5.93,0.025,0.084,2.438
2021/05/09 4:00,1.132333333,29.38,6.97,9.75,209.15,5.84,5.74,0.025,0.082,2.32
2021/05/09 8:00,1.148,29.58,7.46,8.77,193.21,5.5,6.24,0.025,0.098,2.431
2021/05/09 12:00,1.371933333,30.43,8.46,13.3,192.09,6.19,7,0.025,0.113,2.443
2021/05/09 16:00,1.582,32.77,9.21,18.4,191.99,7.01,7.65,0.025,0.113,2.365
2021/05/09 20:00,1.414,31.2,8.99,14.78,193.47,6.97,7.11,0.025,0.111,2.349
2021/05/10 0:00,1.2764,30.06,7.57,11.34,207.45,6.28,7.11,0.025,0.111,2.349
2021/05/10 4:00,1.1494,29.7,7.14,9.75,203.95,6.05,6.18,0.025,0.091,2.287
2021/05/10 8:00,1.124866667,29.94,7.55,8.84,196.81,5.57,6.29,0.039,0.097,2.284
2021/05/10 12:00,1.3558,30.92,8.56,13.09,194.5,6.47,7.08,0.025,0.115,2.381
2021/05/10 16:00,1.441266667,33.89,9.18,16.27,193.41,6.96,7.4,0.025,0.106,2.164
2021/05/10 20:00,1.382866667,31.78,9.1,15.43,191.64,7.08,7.13,0.025,0.098,2.125
2021/05/11 0:00,1.228066667,30.43,7.38,11.56,206.26,5.93,7.13,0.025,0.098,2.125
2021/05/11 4:00,1.004733333,29.94,7.18,5.85,195.99,5.81,5.95,0.099,0.094,2.293
2021/05/11 8:00,1.0536,30.43,8.05,8.22,195.68,5.26,6.12,0.06,0.089,2.099
2021/05/11 12:00,1.154,31.41,8.47,10.69,191.26,6.13,6.45,0.038,0.094,2.049
2021/05/11 16:00,1.1146,31.29,8.27,9.28,202.86,5.59,6.6,0.032,0.091,2.13
2021/05/11 20:00,1.143733333,31.16,8.43,9.22,204.74,7.43,6.97,0.025,0.097,2.203
2021/05/12 0:00,1.1138,31.04,8.31,9.08,209.94,6.46,6.51,0.046,0.095,2.147
2021/05/12 4:00,1.065533333,30.68,7.17,7.58,200.03,5.75,5.98,0.071,0.09,2.294
2021/05/12 8:00,1.022733333,30.92,7.35,8.17,199.51,5.01,5.77,0.062,0.082,2.046
2021/05/12 12:00,1.076133333,31.78,8.03,9.46,195.08,5.74,6.13,0.025,0.086,2.012
2021/05/12 16:00,1.039933333,31.37,7.41,7.88,202.33,5.73,6.28,0.065,0.083,2.097
2021/05/12 20:00,1.083733333,31.16,7.69,8.81,202.27,6.39,6.43,0.04,0.088,2.105
2021/05/13 0:00,1.0366,30.8,7.35,7.92,206.16,6.45,6.15,0.056,0.084,2.098
2021/05/13 4:00,0.996533333,30.55,7.28,7.38,202.14,5.99,5.89,0.08,0.083,2.03
2021/05/13 8:00,0.9816,30.55,7.08,7.03,202.97,5.63,5.91,0.063,0.081,2.049
2021/05/13 12:00,0.9314,30.8,6.54,5.92,215.26,4.93,5.37,0.128,0.076,2.07
2021/05/13 16:00,1.000133333,30.92,6.96,7.22,205.72,5.54,5.86,0.11,0.079,2.075
2021/05/13 20:00,1.0292,30.91,7.14,8.3,198.3,6.65,6.09,0.041,0.078,2.04
2021/05/14 0:00,0.910933333,30.46,6.82,5.36,205.01,5.72,5.56,0.111,0.08,2.045
2021/05/14 4:00,0.8926,30.31,6.82,5.17,199.76,5.41,5.55,0.117,0.079,1.992
2021/05/14 8:00,0.8796,30.31,6.78,4.77,201.73,5.57,5.49,0.113,0.081,2.011
2021/05/14 12:00,0.962133333,31.29,7.1,7.01,192.82,6.23,5.92,0.04,0.085,1.957
2021/05/14 16:00,1.032066667,31.29,7.48,7.98,200.74,6.31,6.5,0.025,0.088,2.016
2021/05/14 20:00,1.035066667,31.12,7.47,7.9,200.38,7.79,6.71,0.025,0.089,2.007
2021/05/15 0:00,0.999533333,30.67,7.18,7.35,210.08,6.53,6.1,0.025,0.084,2.066
2021/05/15 4:00,0.954933333,30.4,6.98,6.82,210.05,5.76,5.95,0.026,0.08,1.993
2021/05/15 8:00,0.929933333,30.55,6.87,6.22,206.05,6.5,5.71,0.056,0.08,1.998
2021/05/15 12:00,1.0262,31.41,7.24,7.95,199.78,6.27,6.69,0.025,0.089,1.956
2021/05/15 16:00,1.025666667,31.71,7.38,7.98,198.81,6.27,6.38,0.025,0.084,2.024
2021/05/15 20:00,1.014933333,31.42,7.55,8.37,199.31,6.73,6.4,0.025,0.08,1.909
2021/05/16 0:00,0.996933333,31.18,7.27,7.78,199.38,7.35,6.4,0.025,0.079,1.942
2021/05/16 4:00,0.968066667,31.06,7.15,7.63,201.81,6.47,6.11,0.025,0.08,1.871
2021/05/16 8:00,0.918933333,31.16,6.98,6.54,211.63,5.26,5.8,0.04,0.076,1.9
2021/05/16 12:00,1.0934,32.15,7.89,9.91,198.36,7.08,6.69,0.025,0.092,1.885
2021/05/16 16:00,1.276266667,34.77,9.04,13.9,207.42,6.73,7.58,0.025,0.093,1.848
2021/05/16 20:00,1.085466667,32.4,8.84,10.56,195.53,7.57,7.19,0.025,0.086,1.662
2021/05/17 0:00,1.130066667,32.38,8.9,12.02,195.64,6.83,7.04,0.025,0.083,1.633
2021/05/17 4:00,0.880466667,31.91,6.3,10.53,242.66,4.83,4.31,0.025,0.057,1.268
2021/05/17 8:00,1.004933333,32.01,7.52,9.34,201.14,6.14,6.19,0.025,0.082,1.69
2021/05/17 12:00,0.977266667,32.25,7.33,7.69,217.39,5.88,6.11,0.049,0.082,1.871
2021/05/17 16:00,1.233266667,32.54,8.57,13.61,209.23,6.34,7.13,0.025,0.086,1.801
2021/05/17 20:00,1.0868,32.02,8.3,10.71,209.69,7.3,6.66,0.036,0.084,1.726
2021/05/18 0:00,1.0924,31.9,6.96,10.85,225.37,6.3,6.66,0.036,0.084,1.726
2021/05/18 4:00,0.850933333,31.66,6.03,9.54,255.9,4.03,3.64,0.068,0.048,1.432
2021/05/18 8:00,0.890933333,31.66,7.02,6.2,204.3,5.98,5.8,0.13,0.077,1.733
2021/05/18 12:00,1.002933333,32.53,7.33,7.8,211.56,6.28,6.07,0.072,0.081,1.966
2021/05/18 16:00,1.222,34.39,8.53,13.9,207.8,6.85,7.02,0.025,0.082,1.725
2021/05/18 20:00,1.084733333,32.65,8.19,10.79,207.64,6.87,6.82,0.025,0.078,1.714
2021/05/21 8:00,0.8796,32.03,6.9,6.42,195.12,5.47,5.64,0.138,0.085,1.611
2021/05/21 12:00,0.9292,32.89,7.29,7.35,193.33,5.94,6.03,0.115,0.093,1.591
2021/05/21 16:00,0.953933333,33.39,7.46,8.04,194.34,6.37,6.13,0.079,0.09,1.611
2021/05/21 20:00,0.884466667,32.15,7.21,7.11,192.98,7.4,5.93,0.075,0.089,1.492
2021/05/22 0:00,0.762933333,32.03,6.27,5.93,213.05,5.74,4.27,0.114,0.075,1.428
2021/05/22 4:00,0.7598,31.78,6.25,5.06,211.09,6.26,4.68,0.115,0.079,1.497
2021/05/22 8:00,0.804866667,32.02,6.78,4.69,192.14,5.83,5.6,0.132,0.086,1.591
2021/05/22 12:00,0.8644,32.68,7.04,6.14,193.64,5.68,5.76,0.114,0.098,1.53
2021/05/22 16:00,0.915066667,32.77,7.09,6.72,194.81,5.59,5.87,0.104,0.09,1.699
2021/05/22 20:00,0.895533333,32.15,7.04,6.3,193.82,7.55,6.01,0.086,0.091,1.675
2021/05/23 0:00,0.744933333,31.77,6.42,5.33,207.16,6.93,4.99,0.076,0.081,1.346
2021/05/23 4:00,0.7478,31.41,6.54,3.83,202.12,6.36,5.34,0.153,0.085,1.505
2021/05/23 8:00,0.759266667,31.65,6.68,3.91,195.76,5.95,5.54,0.137,0.087,1.519
2021/05/23 12:00,0.871933333,32.39,6.9,5.62,201.08,5.88,5.74,0.092,0.093,1.722
2021/05/23 16:00,0.872533333,32.77,7.21,7.02,201.41,6.49,5.47,0.05,0.09,1.547
2021/05/23 20:00,0.8766,32.03,7.22,7,202.6,7.79,5.49,0.041,0.092,1.567
2021/05/24 0:00,0.7992,31.9,6.73,6.96,209.12,7.27,5.1,0.047,0.082,1.297
2021/05/24 4:00,0.8118,31.78,6.63,6.69,211.81,7.67,4.92,0.049,0.081,1.447
2021/05/24 8:00,0.823466667,31.53,6.98,6.51,203.54,8.23,5.42,0.042,0.083,1.455
2021/05/24 12:00,0.901,32.4,7.52,7.96,201.88,7.72,5.91,0.025,0.095,1.428
2021/05/24 16:00,0.868,32.27,7.53,7.71,201.89,8.2,5.85,0.025,0.092,1.338
2021/05/24 20:00,0.870333333,31.91,7.22,7.42,203.94,8.19,5.71,0.025,0.088,1.451
2021/05/25 0:00,0.840733333,31.65,6.64,6.68,215.67,7.3,5.71,0.025,0.088,1.451
2021/05/25 4:00,0.7364,31.16,6.46,5.62,217.47,7.02,4.74,0.067,0.076,1.321
2021/05/25 8:00,0.745733333,31.29,6.79,4.99,203.65,7.35,5.08,0.092,0.083,1.377
2021/05/25 12:00,0.873,32.77,7.23,7.62,202.95,7.97,5.76,0.025,0.093,1.391
2021/05/25 16:00,0.928,32.23,7.7,8.7,204.64,8.68,5.88,0.025,0.095,1.42
2021/05/25 20:00,0.870333333,31.53,7.44,7.36,206.07,9.28,5.62,0.025,0.089,1.473
2021/05/26 0:00,0.788333333,31.29,6.76,5.31,211.26,7.49,5.62,0.025,0.089,1.473
2021/05/26 4:00,0.7478,31.06,6.55,4.19,215.25,6.98,4.71,0.122,0.079,1.599
2021/05/26 8:00,0.754,31.65,6.81,4.57,208.36,6.27,4.92,0.109,0.083,1.512
2021/05/26 12:00,0.789933333,32.27,6.94,5.87,208.92,6.7,5.29,0.061,0.092,1.373
2021/05/26 16:00,0.804533333,30.92,6.76,5.88,211.16,7.96,5.23,0.058,0.084,1.497
2021/05/26 20:00,0.777,31.17,6.84,5.59,207.81,8.35,5.07,0.045,0.082,1.467
2021/05/27 0:00,0.7602,31.04,6.53,5.17,216.94,7.51,5.07,0.045,0.082,1.467
2021/05/27 4:00,0.7258,31.04,6.54,4.61,214.32,7.66,4.74,0.076,0.081,1.436
2021/05/27 8:00,0.7598,31.41,6.82,4.61,207.04,6.66,5.01,0.083,0.085,1.534
2021/05/27 12:00,0.774733333,31.9,6.9,4.6,208.71,6.9,5.05,0.073,0.092,1.579
2021/05/27 16:00,0.8998,31.17,7.3,7.5,206.84,7.99,5.64,0.025,0.094,1.564
2021/05/27 20:00,0.820533333,31.41,7.08,6.5,207.91,8.77,5.23,0.025,0.09,1.456
2021/05/28 0:00,0.697533333,31.29,6.16,6.01,234.05,5.95,3.91,0.037,0.074,1.227
2021/05/28 4:00,0.706733333,31.04,6.25,4.81,229.64,6.64,4.3,0.06,0.077,1.41
2021/05/28 8:00,0.740466667,31.31,6.76,4.16,207.21,6.72,4.79,0.091,0.089,1.536
2021/05/28 12:00,0.8466,32.28,7.07,6.77,201.24,7.64,5.31,0.025,0.101,1.464
2021/05/28 16:00,1.009266667,32.89,7.75,10.09,204.02,8.58,6.02,0.025,0.104,1.48
2021/05/28 20:00,0.876133333,31.91,7.43,8.12,202.93,9.37,5.53,0.025,0.091,1.355
2021/05/29 0:00,0.795,31.57,6.69,7.16,218.56,7.08,4.8,0.025,0.08,1.318
2021/05/29 4:00,0.7182,31.52,6.49,6.11,214.36,6.94,4.17,0.025,0.076,1.269
2021/05/29 8:00,0.810066667,31.78,6.91,6.18,205.17,6.76,5.09,0.025,0.091,1.486
2021/05/29 12:00,0.935533333,32.27,7.38,8.69,204.29,7.37,5.95,0.025,0.101,1.418
2021/05/29 16:00,0.873866667,31.9,7.13,7.31,204.3,7.86,5.42,0.025,0.099,1.484
2021/05/29 20:00,0.872133333,31.66,7.24,7.91,202.51,8.03,5.41,0.025,0.092,1.392
2021/05/30 0:00,0.845866667,31.53,7.03,6.55,205.71,7.59,5.24,0.031,0.096,1.535
2021/05/30 4:00,0.7832,31.29,6.71,5.3,206.66,7.15,4.95,0.056,0.091,1.52
2021/05/30 8:00,0.803266667,31.66,6.79,5.66,203.1,7.22,5.27,0.05,0.093,1.491
2021/05/30 12:00,0.8964,32.4,7.05,7.41,203.98,6.74,5.34,0.025,0.1,1.585
2021/05/30 16:00,0.933266667,32.78,7.24,8.07,205.16,6.39,5.72,0.025,0.103,1.559
2021/05/30 20:00,0.8336,31.9,6.95,6.35,204.25,7.73,5.25,0.035,0.092,1.528
2021/05/31 0:00,0.838866667,31.78,7.01,6.99,202.44,7.41,5.09,0.025,0.087,1.488
2021/05/31 4:00,0.808133333,31.53,6.95,6.53,202.51,6.95,5.14,0.025,0.087,1.418
2021/05/31 8:00,0.816333333,32.02,6.98,6.78,202.35,6.51,5.11,0.025,0.085,1.424
2021/05/31 12:00,0.898466667,32.69,7.27,8.13,201.58,7.3,5.36,0.025,0.091,1.493
2021/05/31 16:00,0.907066667,32.77,7.27,7.81,201.66,8.09,5.75,0.025,0.098,1.5
2021/05/31 20:00,0.876666667,32.24,7.14,7.68,199.62,8.07,5.39,0.025,0.088,1.484
2021/06/01 0:00,0.8354,32.03,7.11,7.37,199.73,7.21,5.16,0.025,0.084,1.398
2021/06/01 4:00,0.806733333,31.9,7,6.75,199.38,8.08,5.05,0.025,0.087,1.382
2021/06/01 8:00,0.78,32.03,6.89,6.02,198.65,6.61,4.95,0.025,0.087,1.411
2021/06/01 12:00,0.945666667,33.01,7.29,9.26,197.75,8,5.96,0.025,0.085,1.433
2021/06/01 16:00,0.9968,33.14,7.91,9.03,203.1,11.85,6.96,0.025,0.094,1.523
2021/06/01 20:00,0.9494,32.52,7.65,8.85,201.71,10.59,6.48,0.025,0.089,1.427
2021/06/02 0:00,0.892733333,32.15,7.3,7.44,203.03,9.94,6.25,0.025,0.088,1.469
2021/06/02 4:00,0.843666667,31.79,7.1,6.42,204.45,9.85,5.99,0.025,0.086,1.481
2021/06/02 8:00,0.839933333,32.03,7.08,6.44,203.78,9.55,5.92,0.026,0.082,1.489
2021/06/02 12:00,0.932466667,32.64,7.39,7.97,200.32,9.21,6.41,0.025,0.097,1.49
2021/06/02 16:00,0.852733333,31.84,7.13,6.64,200.8,9.43,6.1,0.025,0.088,1.454
2021/06/02 20:00,0.807133333,31.56,6.94,5.45,201.53,8.87,5.86,0.069,0.087,1.465
2021/06/03 0:00,0.790133333,31.41,6.87,4.79,198.38,9.11,5.86,0.084,0.086,1.502
2021/06/03 4:00,0.771666667,31.4,6.82,4.22,198.65,9.34,5.63,0.107,0.089,1.524
2021/06/03 8:00,0.746,31.53,6.79,3.85,196.91,8.99,5.52,0.12,0.085,1.495
2021/06/03 12:00,0.810733333,32.27,6.91,4.63,198.6,8.72,5.74,0.106,0.09,1.615
2021/06/03 16:00,0.9478,32.89,7.4,8.08,193.31,9.53,6.48,0.026,0.089,1.572
2021/06/03 20:00,0.859066667,32.15,7.13,6.73,189.33,10.18,6.32,0.025,0.088,1.431
2021/06/04 0:00,0.817866667,31.77,6.94,5.7,199.23,9.79,6.32,0.025,0.088,1.431
2021/06/04 4:00,0.843666667,31.53,6.87,4.72,202.54,9.66,5.93,0.098,0.086,1.758
2021/06/04 8:00,0.795266667,31.16,6.8,4.02,201.46,8.81,5.54,0.11,0.085,1.714
2021/06/04 12:00,0.776733333,31.29,6.79,4.03,195.45,8.66,5.71,0.103,0.09,1.573
2021/06/04 16:00,0.7816,31.17,6.83,4.62,191.57,10.54,5.67,0.087,0.09,1.502
2021/06/04 20:00,0.800133333,30.67,6.82,4.49,192.48,10.05,5.89,0.101,0.093,1.555
2021/06/05 0:00,0.776133333,30.43,6.76,3.89,196.24,9.47,5.89,0.101,0.093,1.555
2021/06/05 4:00,0.7786,30.12,6.72,3.35,194.26,9.2,5.58,0.158,0.088,1.695
2021/06/05 8:00,0.7816,30.19,6.76,3.85,194.72,8.23,5.52,0.145,0.087,1.638
2021/06/05 12:00,0.914466667,32.02,7.13,7.3,189.77,8.62,6.23,0.037,0.092,1.577
2021/06/05 16:00,1.074533333,33.14,8.26,10.07,195.29,9.89,6.76,0.025,0.095,1.732
2021/06/05 20:00,0.987,32.15,7.96,9.13,192.89,9.64,6.54,0.025,0.09,1.544
2021/06/06 0:00,0.977533333,31.49,7.71,8.83,192.39,10.38,6.34,0.025,0.089,1.595
2021/06/06 4:00,0.915666667,30.92,7.35,7.98,191.8,10.93,5.93,0.025,0.085,1.544
2021/06/06 8:00,0.870266667,31.04,7.18,7.36,189.46,9.61,5.84,0.025,0.08,1.481
2021/06/06 12:00,1.0526,32.27,7.69,10.08,189.92,9.96,6.6,0.025,0.093,1.657
2021/06/06 16:00,1.1584,32.52,8.17,12.41,190.94,11.43,7.08,0.025,0.094,1.635
2021/06/06 20:00,1.335266667,32.51,8.89,16.5,190.09,11.97,7.49,0.025,0.094,1.633
2021/06/07 0:00,1.1228,31.53,8.53,12.58,190.34,11.61,6.66,0.025,0.088,1.523
2021/06/07 4:00,0.959933333,30.8,7.66,8.96,188.2,10.99,6.46,0.025,0.085,1.481
2021/06/07 8:00,0.956333333,30.92,7.61,9.11,185.42,9.97,6.46,0.025,0.079,1.463
2021/06/07 12:00,1.0914,32.01,7.95,11.41,183.91,10.47,6.93,0.025,0.094,1.525
2021/06/07 16:00,0.946466667,31.89,8.1,8.57,183.39,9.42,6.53,0.025,0.09,1.455
2021/06/07 20:00,0.959333333,31.52,8.04,9.32,175.45,9.84,6.67,0.025,0.086,1.366
2021/06/08 0:00,0.958933333,31.24,7.48,9.31,187.21,9.7,6.67,0.025,0.086,1.366
2021/06/08 4:00,0.8792,31.03,6.76,8.67,192.81,7.15,5.46,0.025,0.074,1.357
2021/06/08 8:00,0.900466667,31.06,6.99,7.73,172.04,7.55,6.02,0.032,0.076,1.541
2021/06/08 12:00,0.911133333,31.03,7.16,8.17,167.62,7.78,6.37,0.025,0.087,1.4
2021/06/08 16:00,0.855666667,31.64,7.11,7.77,164.08,8.01,6.17,0.025,0.08,1.271
2021/06/08 20:00,0.8906,31.52,7.2,8.27,165.52,8.26,6.12,0.035,0.082,1.334
2021/06/09 0:00,0.8694,31.27,7.11,7.74,165.03,7.99,6.12,0.035,0.082,1.334
2021/06/09 4:00,0.779266667,31.03,6.63,7.23,184.3,6.7,5.03,0.027,0.07,1.235
2021/06/09 8:00,0.808,31.28,6.66,7.31,169.42,6.68,5.55,0.025,0.074,1.258
2021/06/09 12:00,0.945933333,31.15,7.02,9.75,165.47,7.33,6.37,0.025,0.083,1.278
2021/06/09 16:00,0.958266667,31.89,6.91,10.84,168.98,7.32,6.08,0.025,0.075,1.21
2021/06/09 20:00,0.9338,31.52,6.79,10.19,168.31,7.43,6.06,0.025,0.074,1.226
2021/06/10 0:00,0.905,31.52,6.85,9.47,164.9,7.49,6.06,0.025,0.074,1.226
2021/06/10 4:00,0.847466667,31.28,6.83,8.04,165.3,7.84,5.93,0.025,0.075,1.241
2021/06/10 8:00,0.846866667,31.52,6.79,7.67,165.29,6.74,6.02,0.025,0.076,1.292
2021/06/10 12:00,0.930666667,32.26,7.42,8.4,170.42,7.85,6.77,0.025,0.088,1.38
2021/06/10 16:00,0.893066667,32.51,8.11,7.89,170.23,8.05,6.89,0.025,0.084,1.294
2021/06/10 20:00,0.911933333,31.89,7.92,8.05,183.88,9.35,6.7,0.025,0.085,1.383
2021/06/11 0:00,0.907133333,31.64,5.89,7.93,220.35,4.44,6.7,0.025,0.085,1.383
2021/06/11 4:00,0.8108,31.28,6.43,7.22,199.44,7.24,5.4,0.025,0.071,1.33
2021/06/11 8:00,0.841066667,31.42,6.93,7.01,185.72,7.47,6.14,0.026,0.075,1.379
2021/06/11 12:00,0.882466667,32.51,7.38,7.7,182.62,7.53,6.44,0.025,0.083,1.359
2021/06/11 16:00,1.001933333,32.76,8.19,9.53,186.19,8.38,7.06,0.025,0.083,1.487
2021/06/11 20:00,0.6972,32.13,7.61,8.16,185.7,8.66,,0.025,0.081,1.424
2021/06/12 0:00,0.8368,31.89,6.57,8.29,202.08,8.17,5.31,0.025,0.069,1.271
2021/06/12 4:00,0.869,31.52,7.12,7.02,185.03,9.08,6.12,0.025,0.08,1.496
2021/06/12 8:00,0.7882,31.39,6.95,5.76,171.74,7.3,5.7,0.06,0.078,1.389
2021/06/12 12:00,0.818933333,31.77,7.07,6.3,169.93,7.56,5.83,0.034,0.082,1.419
2021/06/12 16:00,0.833,31.45,7.14,6.54,170.15,8.21,6.18,0.025,0.082,1.392
2021/06/12 20:00,0.8338,31.27,7.07,6.11,170.8,8.96,6.03,0.036,0.085,1.481
2021/06/13 0:00,0.8174,30.87,7.04,5.91,171.41,9.83,6,0.026,0.084,1.459
2021/06/13 4:00,0.809533333,30.66,6.96,5.5,171.28,9.09,5.86,0.046,0.085,1.5
2021/06/13 8:00,0.807933333,30.54,6.91,5.05,171.88,8.25,5.77,0.072,0.085,1.571
2021/06/13 12:00,0.811333333,30.66,7.02,5.78,171.3,8.38,5.83,0.029,0.084,1.48
2021/06/13 16:00,0.801133333,30.86,6.99,5.45,170.63,8.32,5.68,0.041,0.085,1.503
2021/06/13 20:00,0.7986,30.79,6.92,4.52,173.26,9.95,5.61,0.083,0.085,1.646
2021/06/14 0:00,0.8026,30.66,6.87,4.62,174.5,9.88,5.61,0.083,0.085,1.646
2021/06/14 4:00,0.7876,30.54,6.85,4.66,171.81,8.44,5.52,0.055,0.084,1.611
2021/06/14 8:00,0.782133333,30.91,6.9,4.82,172.34,7.83,5.5,0.053,0.083,1.562
2021/06/14 12:00,0.875733333,31.52,7.06,6.73,172.38,7.37,5.95,0.025,0.088,1.576
2021/06/14 16:00,0.617466667,32.26,8.02,9.57,183.38,9.76,6.89,0.025,,
2021/06/14 20:00,0.548466667,31.52,7.57,8.17,171.74,9.87,6.5,0.025,,
2021/06/15 0:00,0.503666667,31.04,7.13,7.05,171.9,8.43,6.5,0.025,,
2021/06/15 4:00,0.8354,30.91,7.01,6.84,171.65,8.19,5.58,0.025,0.082,1.444
2021/06/15 8:00,0.875533333,31.28,7.08,7.15,171.02,7.15,5.86,0.025,0.085,1.521
2021/06/15 12:00,0.9228,31.65,7.18,7.42,185.56,7.58,5.82,0.025,0.086,1.705
2021/06/15 16:00,0.994866667,32.26,7.84,8.93,182.26,9.63,6.89,0.025,0.094,1.545
2021/06/15 20:00,0.926933333,31.58,7.4,8.08,183.49,10.86,6.31,0.025,0.089,1.497
2021/06/16 0:00,0.8804,31.28,7.13,7.15,170.11,8.78,6,0.025,0.084,1.527
2021/06/16 4:00,0.8568,31.03,7.03,6.79,169.89,10.31,5.79,0.025,0.081,1.531
2021/06/16 8:00,0.886933333,31.15,7.06,7.16,170.01,9.21,5.8,0.025,0.079,1.616
2021/06/16 12:00,1.083666667,32.51,7.69,10.43,182.05,9.91,6.77,0.025,0.097,1.694
2021/06/16 16:00,1.048933333,32.65,7.59,9.9,181.92,12.89,6.79,0.025,0.093,1.643
2021/06/16 20:00,0.910533333,32.03,7.17,7.67,182.08,10.3,6.13,0.025,0.085,1.547
2021/06/17 0:00,0.8994,31.64,6.99,7.03,166.99,9.15,5.94,0.025,0.083,1.661
2021/06/17 4:00,0.880733333,31.4,6.93,6.86,165.92,10.07,5.65,0.025,0.082,1.655
2021/06/17 8:00,0.8786,31.65,6.94,6.96,163.79,8.69,5.7,0.025,0.084,1.606
2021/06/17 12:00,1.0618,32.51,7.33,10.14,165.83,10.44,6.81,0.025,0.098,1.631
2021/06/17 16:00,1.0346,32.88,7.21,9.15,179.09,12.32,6.48,0.025,0.093,1.773
2021/06/17 20:00,0.897466667,31.77,7.04,6.16,0.99,3.87,5.27,0.05,0.134,1.657
2021/06/18 0:00,0.7816,30.79,7.06,6.41,166.88,1.15,5.22,0.036,0.081,1.315
2021/06/18 4:00,0.7394,29.93,7.01,5.47,,,5.19,0.025,0.075,1.338
2021/06/18 8:00,0.7968,32.38,7.01,6.7,175.18,0.93,5.25,0.047,0.08,1.322
2021/06/18 12:00,1.1324,33.37,7.51,10.07,158.38,14.99,7.71,0.025,0.114,1.768
2021/06/18 16:00,1.098333333,33.37,8.19,9.55,203.69,15.64,7,0.025,0.099,1.895
